x,y
-2529,-4656.59
-81443,-218513.53
3582,11904.22
-44360,-118018.6
20384,57437.64
-80137,-214974.27
-16481,-42466.51
-919,-293.49
86480,236557.8
84276,230584.96
4625,14730.75
61496,168851.16
65316,179203.36
-2945,-5783.95
-3723,-7892.33
33234,92261.14
-42653,-113392.63
-84939,-227987.69
45553,125645.63
71881,196994.51
-73949,-198204.79
86979,237910.09
-28744,-75699.24
3023,10389.33
-58750,-157015.5
-64982,-173904.22
-55838,-149123.98
-1641,-2250.11
-25836,-67818.56
-39785,-105620.35
-36848,-97661.08
35999,99754.29
-20668,-53813.28
46778,128965.38
-30462,-80355.02
24928,69751.88
-93822,-252060.62
29579,82356.09
-69427,-185950.17
8921,26372.91
-66933,-179191.43
40029,110675.59
-61692,-164988.32
74891,205151.61
6172,18923.12
-41113,-109219.23
-61735,-165104.85
-32031,-84607.01
22983,64480.93
-71829,-192459.59
25228,70564.88
71621,196289.91
12235,35353.85
-557,687.53
-38292,-101574.32
49125,135325.75
-39700,-105390.0
-49564,-132121.44
-55628,-148554.88
38242,105832.82
-41559,-110427.89
-89926,-241502.46
45256,124840.76
-40820,-108425.2
-46136,-122831.56
-36398,-96441.58
8990,26559.9
-2222,-3824.62
-72379,-193950.09
28496,79421.16
21467,60372.57
25968,72570.28
-76144,-204153.24
81720,223658.2
71286,195382.06
53310,146667.1
92749,253546.79
37930,104987.3
61024,167572.04
-65337,-174866.27
3523,11744.33
-19242,-49948.82
26829,74903.59
-34957,-92536.47
-1756,-2561.76
-51085,-136243.35
-75722,-203009.62
-73517,-197034.07
-13526,-34458.46
86955,237845.05
21886,61508.06
-31428,-82972.88
45250,124824.5
-90711,-243629.81
-26682,-70111.22
-26971,-70894.41
66838,183327.98
25215,70529.65
-98071,-263575.41
-62767,-167901.57
-65040,-174061.4
97816,267278.36
-5810,-13548.1
95048,259777.08
59054,162233.34
47361,130545.31
-70243,-188161.53
89121,243714.91
12279,35473.09
-11960,-30214.6
-77776,-208575.96
-61769,-165196.99
-73080,-195849.8
-44678,-118880.38
83705,229037.55
33633,93342.43
-64007,-171261.97
-43948,-116902.08
-55248,-147525.08
-86839,-233136.69
-21253,-55398.63
77973,213503.83
-36392,-96425.32
-31128,-82159.88
50166,138146.86
46671,128675.41
4,2207.84
87297,238771.87
84795,231991.45
-10115,-25214.65
7634,22885.14
63922,175425.62
37714,104401.94
80577,220560.67
63471,174203.41
66640,182791.4
25135,70312.85
-69,2010.01
-45004,-119763.84
62640,171951.4
7380,22196.8
-17059,-44032.89
71398,195685.58
83908,229587.68
-12626,-32019.46
-43450,-115552.5
-40600,-107829.0
-19564,-50821.44
613,3858.23
-15580,-40024.8
-30131,-79458.01
-4865,-10987.15
-94858,-254868.18
-95600,-256879.0
-28815,-75891.65
-7263,-17485.73
-6963,-16672.73
77194,211392.74
17692,50142.32
-95296,-256055.16
-50638,-135031.98
-26282,-69027.22
-41753,-110953.63
32225,89526.75
13100,37698.0
-72758,-194977.18
95860,261977.6
-23594,-61742.74
-81840,-219589.4
54487,149856.77
-49553,-132091.63
2340,8538.4
-29386,-77439.06
-26806,-70447.26
20394,57464.74
59757,164138.47
-26179,-68748.09
81966,224324.86
7288,21947.48
71466,195869.86
83994,229820.74
-96340,-258884.4
65408,179452.68
-45466,-121015.86
-27185,-71474.35
-83208,-223296.68
-39745,-105511.95
45881,126534.51
91021,248863.91
44270,122168.7
55302,152065.42
-83239,-223380.69
-29255,-77084.05
-22352,-58376.92
-91353,-245369.63
-51399,-137094.29
52214,143696.94
66249,181731.79
-1321,-1382.91
-2161,-3659.31
-66421,-177803.91
47559,131081.89
91965,251422.15
-69126,-185134.46
-20095,-52260.45
-14972,-38377.12
97570,266611.7
-69884,-187188.64
92914,253993.94
-37375,-99089.25
8593,25484.03
24650,68998.5
62297,171021.87
-7472,-18052.12
94830,259186.3
54665,150339.15
-40337,-107116.27
-93173,-250301.83
-25351,-66504.21
-11527,-29041.17
-10750,-26935.5
-56767,-151641.57
-22839,-59696.69
-28245,-74346.95
35944,99605.24
23964,67139.44
-83417,-223863.07
-39763,-105560.73
16356,46521.76
14665,41939.15
-92358,-248093.18
-57436,-153454.56
25971,72578.41
79678,218124.38
-89584,-240575.64
-59313,-158541.23
53562,147350.02
41676,115138.96
-54832,-146397.72
-57990,-154955.9
-40911,-108671.81
8716,25817.36
-81554,-218814.34
99044,270606.24
-11948,-30182.08
61099,167775.29
-79168,-212348.28
38974,107816.54
68693,188355.03
2695,9500.45
96883,264749.93
-59870,-160050.7
87582,239544.22
-23418,-61265.78
-89524,-240413.04
42232,116645.72
66414,182178.94
-92639,-248854.69
-72040,-193031.4
67406,184867.26
59939,164631.69
31807,88393.97
9953,29169.63
-72867,-195272.57
-37178,-98555.38
-49299,-131403.29
2791,9760.61
10817,31511.07
34381,95369.51
-51451,-137235.21
65433,179520.43
-34629,-91647.59
96551,263850.21
-54555,-145647.05
69841,191466.11
17632,49979.72
49553,136485.63
67270,184498.7
27003,75375.13
-35292,-93444.32
68651,188241.21
-92081,-247342.51
76209,208723.39
61626,169203.46
90417,247227.07
63252,173609.92
-83322,-223605.62
39314,108737.94
-56934,-152094.14
-32851,-86829.21
7004,21177.84
71734,196596.14
34135,94702.85
69043,189303.53
-36302,-96181.42
59267,162810.57
-98027,-263456.17
-39604,-105129.84
27362,76348.02
-11174,-28084.54
-17085,-44103.35
-831,-55.01
-59673,-159516.83
9941,29137.11
-84789,-227581.19
-17282,-44637.22
-5316,-12209.36
-51743,-138026.53
48449,133493.79
-80200,-215145.0
-79918,-214380.78
-63208,-169096.68
65361,179325.31
63929,175444.59
6414,19578.94
25979,72600.09
27007,75385.97
-12121,-30650.91
-14026,-35813.46
65802,180520.42
-55653,-148622.63
66539,182517.69
-90109,-241998.39
28554,79578.34
38889,107586.19
-15304,-39276.84
-37589,-99669.19
-15539,-39913.69
-67720,-181324.2
-82933,-222551.43
-44173,-117511.83
-23859,-62460.89
74554,204238.34
65702,180249.42
3808,12516.68
6943,21012.53
69900,191626.0
-21078,-54924.38
77575,212425.25
98683,269627.93
71558,196119.18
78474,214861.54
55865,153591.15
-89450,-240212.5
-51746,-138034.66
74686,204596.06
-7831,-19025.01
-3200,-6475.0
70005,191910.55
36195,100285.45
-18751,-48618.21
86342,236183.82
-66782,-178782.22
-68048,-182213.08
72731,199298.01
47984,132233.64
68270,187208.7
22254,62505.34
-65601,-175581.71
-91880,-246797.8
-82749,-222052.79
-94104,-252824.84
-10575,-26461.25
63665,174729.15
60339,165715.69
-50570,-134847.7
-38929,-103300.59
59346,163024.66
67306,184596.26
-50951,-135880.21
-24341,-63767.11
-30927,-81615.17
87635,239687.85
795,4351.45
-48403,-128975.13
-54909,-146606.39
16458,46798.18
-79114,-212201.94
-29465,-77653.15
-29542,-77861.82
-56553,-151061.63
-91913,-246887.23
-21848,-57011.08
86695,237140.45
-54324,-145021.04
2401,8703.71
-99447,-267304.37
-32100,-84794.0
-66603,-178297.13
-5017,-11399.07
67822,185994.62
-98241,-264036.11
-85040,-228261.4
27910,77833.1
-66641,-178400.11
18383,52014.93
-22361,-58401.31
71971,197238.41
-35951,-95230.21
95503,261010.13
-3422,-7076.62
89289,244170.19
77506,212238.26
-724,234.96
-16616,-42832.36
62910,172683.1
80429,220159.59
-80871,-216963.41
1965,7522.15
48610,133930.1
24798,69399.58
40365,111586.15
-22887,-59826.77
35061,97212.31
42158,116445.18
2233,8248.43
32433,90090.43
-10462,-26155.02
-65192,-174473.32
13974,40066.54
-75584,-202635.64
95240,260297.4
-62912,-168294.52
-58734,-156972.14
-88156,-236705.76
-1756,-2561.76
-9962,-24800.02
-95001,-255255.71
-46308,-123297.68
-69032,-184879.72
35176,97523.96
-86782,-232982.22
57506,158038.26
-86080,-231079.8
-11333,-28515.43
-38010,-100810.1
58048,159507.08
51935,142940.85
-47110,-125471.1
89823,245617.33
98814,269982.94
99549,271974.79
-43173,-114801.83
-62744,-167839.24
49848,137285.08
-80599,-216226.29
78138,213950.98
-89217,-239581.07
33163,92068.73
85195,233075.45
-92666,-248927.86
99630,272194.3
-59444,-158896.24
65740,180352.4
-77755,-208519.05
70647,193650.37
72734,199306.14
-97551,-262166.21
-44720,-118994.2
26374,73670.54
75018,205495.78
-24611,-64498.81
-96060,-258125.6
33407,92729.97
3779,12438.09
-24554,-64344.34
9276,27334.96
56552,155452.92
520,3606.2
-87319,-234437.49
967,4817.57
72785,199444.35
-83943,-225288.53
38938,107718.98
-77855,-208790.05
-58010,-155010.1
-40020,-106257.2
-41125,-109251.75
57657,158447.47
-46585,-124048.35
32678,90754.38
-80768,-216684.28
-73040,-195741.4
70129,192246.59
64023,175699.33
-26587,-69853.77
99873,272852.83
-84706,-227356.26
31069,86393.99
76428,209316.88
1092,5156.32
81598,223327.58
56315,154810.65
44485,122751.35
59958,164683.18
-45961,-122357.31
75170,205907.7
88057,240831.47
-94417,-253673.07
13615,39093.65
-39583,-105072.93
98484,269088.64
97481,266370.51
92906,253972.26
-21192,-55233.32
-33165,-87680.15
-2691,-5095.61
21278,59860.38
34046,94461.66
-44486,-118360.06
85586,234135.06
-63603,-170167.13
80313,219845.23
-45488,-121075.48
-50114,-133611.94
94426,258091.46
63874,175295.54
58713,161309.23
-79951,-214470.21
-6459,-15306.89
-14971,-38374.41
38735,107168.85
88566,242210.86
-13368,-34030.28
-31834,-84073.14
78659,215362.89
-51844,-138300.24
-66139,-177039.69
37583,104046.93
39442,109084.82
74324,203615.04
-63099,-168801.29
6557,19966.47
-16559,-42677.89
91485,250121.35
59758,164141.18
-43222,-114934.62
10829,31543.59
50058,137854.18
80967,221617.57
15319,43711.49
52252,143799.92
23269,65255.99
-86602,-232494.42
-20948,-54572.08
-14102,-36019.42
-20673,-53826.83
74550,204227.5
46432,128027.72
-60985,-163072.35
80497,220343.87
76184,208655.64
31014,86244.94
9509,27966.39
40518,112000.78
-78797,-211342.87
-74835,-200605.85
-47714,-127107.94
-57537,-153728.27
53478,147122.38
92867,253866.57
24619,68914.49
35181,97537.51
-14104,-36024.84
11151,32416.21
68176,186953.96
-65700,-175850.0
57094,156921.74
84287,230614.77
72340,198238.4
14230,40760.3
89085,243617.35
6958,21053.18
87950,240541.5
31778,88315.38
-52566,-140256.86
-49143,-130980.53
66350,182005.5
9906,29042.26
61800,169675.0
-66665,-178465.15
27583,76946.93
76711,210083.81
-49578,-132159.38
-79518,-213296.78
-25864,-67894.44
14153,40551.63
73247,200696.37
-71621,-191895.91
-82480,-221323.8
43445,119932.95
33402,92716.42
13324,38305.04
11206,32565.26
4275,13782.25
16965,48172.15
16654,47329.34
30123,83830.33
68339,187395.69
-32947,-87089.37
-99018,-266141.78
15444,44050.24
57871,159027.41
-96058,-258120.18
-21932,-57238.72
96671,264175.41
-55218,-147443.78
99694,272367.74
99187,270993.77
10017,29343.07
83955,229715.05
48626,133973.46
71541,196073.11
21073,59304.83
-68853,-184394.63
-96022,-258022.62
41873,115672.83
70280,192655.8
20341,57321.11
25375,70963.25
-57998,-154977.58
-16083,-41387.93
-10613,-26564.23
54760,150596.6
7094,21421.74
-54246,-144809.66
-34341,-90867.11
97953,267649.63
8926,26386.46
-7874,-19141.54
70564,193425.44
49630,136694.3
-39177,-103972.67
-56380,-150592.8
93906,256682.26
9710,28511.1
-86482,-232169.22
63104,173208.84
84020,229891.2
-745,178.05
86872,237620.12
5593,17354.03
-2893,-5643.03
63350,173875.5
42115,116328.65
-77069,-206659.99
49393,136052.03
33695,93510.45
68649,188235.79
75591,207048.61
22809,64009.39
-74333,-199245.43
-46318,-123324.78
-65527,-175381.17
-20031,-52087.01
-45248,-120425.08
-71062,-190381.02
8535,25326.85
76874,210525.54
-3162,-6372.02
-41078,-109124.38
-18679,-48423.09
-41184,-109411.64
87923,240468.33
-43062,-114501.02
-96531,-259402.01
89080,243603.8
19578,55253.38
-31498,-83162.58
3762,12392.02
-76296,-204565.16
84419,230972.49
76550,209647.5
-67263,-180085.73
20522,57811.62
-61720,-165064.2
31344,87139.24
84133,230197.43
-28421,-74823.91
62222,170818.62
95429,260809.59
91824,251040.04
-3745,-7951.95
38276,105924.96
-93794,-251984.74
-12240,-30973.4
-62748,-167850.08
-37740,-100078.4
-7664,-18572.44
74984,205403.64
-5517,-12754.07
-29701,-78292.71
8749,25906.79
-8880,-21867.8
49074,135187.54
-13232,-33661.72
-78445,-210388.95
-31878,-84192.38
6730,20435.3
-56334,-150468.14
3683,12177.93
-56202,-150110.42
34153,94751.63
51777,142512.67
-85069,-228339.99
-61216,-163698.36
-44098,-117308.58
-54602,-145774.42
80301,219812.71
98449,268993.79
52682,144965.22
-95613,-256914.23
-11369,-28612.99
-5339,-12271.69
29004,80797.84
34500,95692.0
-46165,-122910.15
-83202,-223280.42
1856,7226.76
11933,34535.43
-43689,-116200.19
28579,79646.09
-86285,-231635.35
19985,56356.35
57472,157946.12
-51038,-136115.98
-92885,-249521.35
-5127,-11697.17
-82956,-222613.76
-38623,-102471.33
-14264,-36458.44
-32213,-85100.23
-6663,-15859.73
55790,153387.9
86804,237435.84
1238,5551.98
-13548,-34518.08
5048,15877.08
-8363,-20466.73
-52802,-140896.42
-17800,-46041.0
51307,141238.97
58241,160030.11
-70591,-189104.61
71948,197176.08
80773,221091.83
77995,213563.45
-57075,-152476.25
45549,125634.79
55576,152807.96
-50660,-135091.6
21584,60689.64
69281,189948.51
3707,12242.97
-53397,-142508.87
21538,60564.98
86070,235446.7
-26605,-69902.55
79438,217473.98
88818,242893.78
5121,16074.91
48899,134713.29
-84601,-227071.71
-70377,-188524.67
90806,248281.26
-39016,-103536.36
89852,245695.92
-17283,-44639.93
-71196,-190744.16
3954,12912.34
-3536,-7385.56
-4651,-10407.21
87410,239078.1
55032,151333.72
77720,212818.2
92117,251834.07
70432,193067.72
12303,35538.13
-22561,-58943.31
-65703,-175858.13
8700,25774.0
50632,139409.72
-10631,-26613.01
-33129,-87582.59
16206,46115.26
15279,43603.09
36226,100369.46
74588,204330.48
-63289,-169316.19
-59902,-160137.42
-1324,-1391.04
13350,38375.5
-99267,-266816.57
-87020,-233627.2
-16206,-41721.26
88883,243069.93
-6222,-14664.62
-38482,-102089.22
10396,30370.16
-5216,-11938.36
-67501,-180730.71
67265,184485.15
63658,174710.18
-88139,-236659.69
2727,9587.17
73925,202533.75
4094,13291.74
-58633,-156698.43
-92749,-249152.79
8469,25147.99
33408,92732.68
91917,251292.07
-89076,-239198.96
34779,96448.09
25689,71814.19
-81650,-219074.5
-59647,-159446.37
42614,117680.94
7755,23213.05
3229,10947.59
-15716,-40393.36
-506,825.74
-75599,-202676.29
-19941,-51843.11
-1708,-2431.68
-28267,-74406.57
-57403,-153365.13
40237,111239.27
-92660,-248911.6
-65092,-174202.32
92827,253758.17
-50292,-134094.32
-4600,-10269.0
6674,20283.54
6192,18977.32
39211,108458.81
-71093,-190465.03
-25288,-66333.48
-2211,-3794.81
7884,23562.64
53626,147523.46
-6303,-14884.13
-5938,-13894.98
-20202,-52550.42
-2170,-3683.7
-72612,-194581.52
-63929,-171050.59
-51734,-138002.14
73847,202322.37
99544,271961.24
26189,73169.19
-25252,-66235.92
-29644,-78138.24
-68698,-183974.58
27787,77499.77
38001,105179.71
-24166,-63292.86
-68959,-184681.89
14696,42023.16
-63462,-169785.02
66617,182729.07
-52111,-139023.81
23186,65031.06
-74056,-198494.76
45273,124886.83
75129,205796.59
-36778,-97471.38
63771,175016.41
35780,99160.8
84429,230999.59
38518,106580.78
-44345,-117977.95
-88710,-238207.1
18069,51163.99
-4895,-11068.45
-34829,-92189.59
56384,154997.64
25544,71421.24
61374,168520.54
-15681,-40298.51
-88092,-236532.32
-90520,-243112.2
-26388,-69314.48
-79253,-212578.63
-94094,-252797.74
-80886,-217004.06
-69553,-186291.63
-85101,-228426.71
43915,121206.65
292,2988.32
73670,201842.7
-2123,-3556.33
84254,230525.34
39926,110396.46
80325,219877.75
57359,157639.89
-65238,-174597.98
-68383,-183120.93
80962,221604.02
66819,183276.49
-94030,-252624.3
48906,134732.26
31604,87843.84
-99071,-266285.41
-79530,-213329.3
52285,143889.35
-83155,-223153.05
-91413,-245532.23
-255,1505.95
56671,155775.41
-30274,-79845.54
5245,16410.95
81164,222151.44
-93174,-250304.54
-91628,-246114.88
4829,15283.59
-63629,-170237.59
69136,189555.56
62967,172837.57
97988,267744.48
89890,245798.9
-37116,-98387.36
94674,258763.54
-65370,-174955.7
-41925,-111419.75
86954,237842.34
-83098,-222998.58
44817,123651.07
-62041,-165934.11
63764,174997.44
-98214,-263962.94
97688,266931.48
-23123,-60466.33
-7765,-18846.15
38071,105369.41
-79920,-214386.2
84880,232221.8
-10311,-25745.81
-43136,-114701.56
-91343,-245342.53
21634,60825.14
-37932,-100598.72
35450,98266.5
84858,232162.18
-33764,-89303.44
-53177,-141912.67
-2146,-3618.66
-92123,-247456.33
23958,67123.18
-7855,-19090.05
88059,240836.89
-86919,-233353.49
-30590,-80701.9
-45603,-121387.13
44260,122141.6
-37539,-99533.69
95186,260151.06
28174,78548.54
11866,34353.86
3000,10327.0
7199,21706.29
-47379,-126200.09
36866,102103.86
-18518,-47986.78
-49853,-132904.63
-50090,-133546.9
35515,98442.65
-21376,-55731.96
37546,103946.66
71301,195422.71
-48933,-130411.43
-91650,-246174.5
-73087,-195868.77
-95942,-257805.82
24727,69207.17
96949,264928.79
-37427,-99230.17
-58792,-157129.32
-75577,-202616.67
28367,79071.57
-43057,-114487.47
-42394,-112690.74
-3062,-6101.02
13755,39473.05
6778,20565.38
58102,159653.42
-3711,-7859.81
-61324,-163991.04
-87754,-235616.34
38982,107838.22
-95558,-256765.18
67501,185124.71
87927,240479.17
-44276,-117790.96
-91447,-245624.37
-72933,-195451.43
-53886,-143834.06
-8256,-20176.76
-64873,-173608.83
15190,43361.9
19953,56269.63
39585,109472.35
31619,87884.49
-30278,-79856.38
79814,218492.94
83587,228717.77
12044,34836.24
-92329,-248014.59
16249,46231.79
-43811,-116530.81
53594,147436.74
55387,152295.77
-74154,-198760.34
-98490,-264710.9
90273,246836.83
-88302,-237101.42
17263,48979.73
-72446,-194131.66
-28126,-74024.46
55238,151891.98
-90819,-243922.49
30699,85391.29
-50497,-134649.87
37747,104491.37
-75532,-202494.72
-17898,-46306.58
-6975,-16705.25
75683,207297.93
4419,14172.49
6783,20578.93
-8313,-20331.23
97357,266034.47
24060,67399.6
46147,127255.37
99087,270722.77
70640,193631.4
-57816,-154484.36
-48765,-129956.15
64492,176970.32
48251,132957.21
40092,110846.32
65275,179092.25
2190,8131.9
-5515,-12748.65
-67953,-181955.63
54471,149813.41
-82333,-220925.43
60416,165924.36
-71642,-191952.82
-61232,-163741.72
3298,11134.58
-22003,-57431.13
-84987,-228117.77
-80880,-216987.8
-58042,-155096.82
-40572,-107753.12
78684,215430.64
92282,252281.22
-14483,-37051.93
26896,75085.16
-75415,-202177.65
74873,205102.83
23817,66741.07
-52263,-139435.73
-43597,-115950.87
5104,16028.84
42936,118553.56
-14720,-37694.2
-86278,-231616.38
-73632,-197345.72
69307,190018.97
19559,55201.89
53954,148412.34
-66970,-179291.7
30311,84339.81
-15136,-38821.56
61254,168195.34
-10889,-27312.19
49768,137068.28
-85396,-229226.16
-34408,-91048.68
45770,126233.7
-79241,-212546.11
-17177,-44352.67
-19566,-50826.86
-51254,-136701.34
-25517,-66954.07
84205,230392.55
-27123,-71306.33
-79762,-213958.02
-67927,-181885.17
-38797,-102942.87
-54755,-146189.05
-55932,-149378.72
4556,14543.76
-90062,-241871.02
-17067,-44054.57
89456,244622.76
-3545,-7409.95
43126,119068.46
-20110,-52301.1
32692,90792.32
-66713,-178595.23
-82148,-220424.08
-18207,-47143.97
-29959,-78991.89
-49518,-131996.78
10013,29332.23
-80542,-216071.82
66853,183368.63
-41423,-110059.33
-14422,-36886.62
30462,84749.02
-41123,-109246.33
-60834,-162663.14
98731,269758.01
77668,212677.28
22669,63629.99
4384,14077.64
20021,56453.91
-67933,-181901.43
-80094,-214857.74
-84228,-226060.88
66220,181653.2
66520,182466.2
-79358,-212863.18
-71645,-191960.95
-79882,-214283.22
18258,51676.18
34842,96618.82
-84907,-227900.97
-73388,-196684.48
31960,88808.6
45035,124241.85
12728,36689.88
60657,166577.47
-8832,-21737.72
72317,198176.07
77000,210867.0
-65831,-176205.01
67505,185135.55
35290,97832.9
17048,48397.08
31740,88212.4
-70569,-189044.99
-66381,-177695.51
-26878,-70642.38
-73572,-197183.12
-43782,-116452.22
22868,64169.28
18043,51093.53
4530,14473.3
62432,171387.72
-40654,-107975.34
88437,241861.27
91839,251080.69
25482,71253.22
-5714,-13287.94
65590,179945.9
76756,210205.76
-15358,-39423.18
-86816,-233074.36
70836,194162.56
52189,143629.19
-99206,-266651.26
-62871,-168183.41
-56577,-151126.67
49471,136263.41
-82889,-222432.19
20381,57429.51
-56180,-150050.8
43776,120829.96
62020,170271.2
-47616,-126842.36
1945,7467.95
-85845,-230442.95
58355,160339.05
94794,259088.74
56569,155498.99
73232,200655.72
-26658,-70046.18
-83124,-223069.04
55393,152312.03
-70506,-188874.26
-67352,-180326.92
46637,128583.27
66450,182276.5
-70151,-187912.21
7690,23036.9
-53748,-143460.08
72576,198877.96
77995,213563.45
10713,31229.23
46019,126908.49
9436,27768.56
-2653,-4992.63
-31697,-83701.87
-9657,-23973.47
42192,116537.32
82796,226574.16
48103,132556.13
-68902,-184527.42
-86192,-231383.32
94545,258413.95
66157,181482.47
89562,244910.02
-98320,-264250.2
57401,157753.71
70966,194514.86
-81529,-218746.59
-26889,-70672.19
-44067,-117224.57
75318,206308.78
-91205,-244968.55
-40755,-108249.05
-49304,-131416.84
-93602,-251464.42
82776,226519.96
77082,211089.22
38257,105873.47
12692,36592.32
-33116,-87547.36
-62208,-166386.68
54319,149401.49
-55836,-149118.56
46001,126859.71
-69923,-187294.33
-62263,-166535.73
48000,132277.0
-68578,-183649.38
-94844,-254830.24
95168,260102.28
8010,23904.1
37920,104960.2
-11020,-27667.2
-22835,-59685.85
-67694,-181253.74
8014,23914.94
-29781,-78509.51
-32163,-84964.73
-34136,-90311.56
14935,42670.85
37488,103789.48
-46391,-123522.61
-53299,-142243.29
12485,36031.35
85611,234202.81
74554,204238.34
-32065,-84699.15
-87848,-235871.08
26484,73968.64
-70799,-189668.29
82958,227013.18
-72011,-192952.81
4215,13619.65
-77441,-207668.11
71496,195951.16
-29435,-77571.85
25950,72521.5
-95319,-256117.49
-62233,-166454.43
-32265,-85241.15
3630,12034.3
95093,259899.03
-71140,-190592.4
-3754,-7976.34
-78309,-210020.39
74205,203292.55
-82138,-220396.98
65094,178601.74
-54434,-145319.14
-38520,-102192.2
-50899,-135739.29
-34194,-90468.74
-49432,-131763.72
-87408,-234678.68
-62116,-166137.36
-21793,-56862.03
-88361,-237261.31
42231,116643.01
60763,166864.73
-47239,-125820.69
49687,136848.77
-92784,-249247.64
63954,175512.34
-67418,-180505.78
-71226,-190825.46
-92773,-249217.83
20567,57933.57
-93740,-251838.4
-96397,-259038.87
67894,186189.74
-97207,-261233.97
48731,134258.01
42138,116390.98
60792,166943.32
99555,271991.05
87821,240191.91
-23586,-61721.06
12410,35828.1
-86683,-232713.93
48349,133222.79
-99054,-266239.34
-76865,-206107.15
-28724,-75645.04
-55422,-147996.62
69303,190008.13
-70041,-187614.11
68752,188514.92
-22875,-59794.25
-63621,-170215.91
93712,256156.52
78368,214574.28
-28368,-74680.28
31895,88632.45
13323,38302.33
84129,230186.59
-18563,-48108.73
-56833,-151820.43
-34009,-89967.39
-79155,-212313.05
46586,128445.06
-28375,-74699.25
-74107,-198632.97
-50117,-133620.07
93318,255088.78
-40925,-108709.75
94949,259508.79
-26655,-70038.05
84066,230015.86
-69508,-186169.68
-67059,-179532.89
-54138,-144516.98
-45008,-119774.68
-9818,-24409.78
-468,928.72
-51455,-137246.05
16026,45627.46
49515,136382.65
-58148,-155384.08
81407,222809.97
-66022,-176722.62
92568,253056.28
6995,21153.45
-85576,-229713.96
-31799,-83978.29
64768,177718.28
69071,189379.41
4954,15622.34
44939,123981.69
-9856,-24512.76
627,3896.17
51449,141623.79
23401,65613.71
47229,130187.59
-85199,-228692.29
76237,208799.27
74313,203585.23
-28234,-74317.14
-58712,-156912.52
-80025,-214670.75
-41797,-111072.87
-68288,-182863.48
-29664,-78192.44
-72640,-194657.4
53161,146263.31
-78878,-211562.38
60524,166217.04
95306,260476.26
32988,91594.48
-19346,-50230.66
18901,53418.71
99068,270671.28
-82430,-221188.3
41460,114553.6
-26610,-69916.1
51398,141485.58
71836,196872.56
49653,136756.63
87475,239254.25
57733,158653.43
-27135,-71338.85
-79572,-213443.12
6385,19500.35
18008,50998.68
18870,53334.7
-29245,-77056.95
-26435,-69441.85
53041,145938.11
-8673,-21306.83
81812,223907.52
35101,97320.71
72482,198623.22
96934,264888.14
1623,6595.33
22417,62947.07
76769,210240.99
-70380,-188532.8
-59501,-159050.71
-34050,-90078.5
-79717,-213836.07
97190,265581.9
-41854,-111227.34
90658,247880.18
95776,261749.96
-26457,-69501.47
-68933,-184611.43
36760,101816.6
-91399,-245494.29
-72255,-193614.05
-49148,-130994.08
-51036,-136110.56
-95272,-255990.12
-36936,-97899.56
-35129,-93002.59
-54885,-146541.35
-51444,-137216.24
-20085,-52233.35
57567,158203.57
31556,87713.76
4394,14104.74
98346,268714.66
75701,207346.71
76098,208422.58
7033,21256.43
-55309,-147690.39
69355,190149.05
-95810,-257448.1
-78150,-209589.5
21284,59876.64
-77248,-207145.08
-75995,-203749.45
-52339,-139641.69
92659,253302.89
-21909,-57176.39
-21561,-56233.31
62508,171593.68
30316,84353.36
-38718,-102728.78
2090,7860.9
56203,154507.13
75733,207433.43
70072,192092.12
56124,154293.04
-83843,-225017.53
-37155,-98493.05
50897,140127.87
-76846,-206055.66
-72370,-193925.7
-33139,-87609.69
14984,42803.64
23030,64608.3
71582,196184.22
-72378,-193947.38
90351,247048.21
28925,80583.75
-42279,-112379.09
-84645,-227190.95
-79493,-213229.03
-39313,-104341.23
75760,207506.6
33021,91683.91
86619,236934.49
-83167,-223185.57
62133,170577.43
-60670,-162218.7
-44733,-119029.43
74566,204270.86
-45249,-120427.79
96442,263554.82
-86473,-232144.83
-71386,-191259.06
59232,162715.72
85182,233040.22
40387,111645.77
-51198,-136549.58
55527,152675.17
-37503,-99436.13
88562,242200.02
-80421,-215743.91
-36090,-95606.9
-39968,-106116.28
4931,15560.01
63602,174558.42
-4493,-9979.03
82305,225243.55
-39767,-105571.57
59484,163398.64
-62581,-167397.51
-61487,-164432.77
-87587,-235163.77
-91263,-245125.73
54264,149252.44
80786,221127.06
75165,205894.15
13217,38015.07
-84728,-227415.88
-91439,-245602.69
-16734,-43152.14
16888,47963.48
-75501,-202410.71
49397,136062.87
39175,108361.25
76840,210433.4
-52047,-138850.37
9095,26844.45
-19258,-49992.18
-95301,-256068.71
70200,192439.0
73180,200514.8
81920,224200.2
-96753,-260003.63
19625,55380.75
-46150,-122869.5
-98365,-264372.15
-52757,-140774.47
8020,23931.2
-1862,-2849.02
-73539,-197093.69
-4698,-10534.58
-54953,-146725.63
97178,265549.38
-35496,-93997.16
2987,10291.77
51244,141068.24
-62544,-167297.24
-93671,-251651.41
-6094,-14317.74
81658,223490.18
42228,116634.88
82199,224956.29
-23165,-60580.15
-177,1717.33
28306,78906.26
19743,55700.53
25159,70377.89
-64053,-171386.63
-90728,-243675.88
-99493,-267429.03
90130,246449.3
27416,76494.36
-13620,-34713.2
-91718,-246358.78
-93153,-250247.63
30840,85773.4
-81135,-217678.85
16453,46784.63
-27363,-71956.73
47464,130824.44
24538,68694.98
-9142,-22577.82
72949,199888.79
94614,258600.94
98351,268728.21
-60919,-162893.49
